'Samosa','easy',15,30,20,'Indian','Dessert','Wok','deep fry','Potato','all-purpose flour; semolina; oil; salt; ajwain seeds; water; medium sized potatoes; sweet green peas; thinly sliced onions; cumin seeds; minced green chili; coriander powder','0.5 cup of all-purpose flour (if you are familiar with Indian wheat flour or durum aata you can use that as well);2 teaspoon semolina (cream of wheat);2 teaspoon oil;1 teaspoon salt;0.5 ajwain seeds (optional);0.7 cups of water;2 medium sized potatoes (I use Yukon gold);0.5 cup sweet green peas;1 cup thinly sliced onions;1 teaspoon cumin seeds;1 teaspoon minced green chilly;0.5 teaspoon coriander powder (optional)',"'1 Add oil into the flour and mix it all very well together. To mix the oil well into the flour, take flour in small portions in your hand and rub it between your palms. ;2 To make sure that the oil is mixed well, hold the flour in your fist, press tightly and open the fist, the flour should still hold itself.;3 Now add water in small portions and try to make dough out of it. ;4 Once the dough comes together, work it for another 5 minutes. ;5 Wrap with a plastic wrap and let it rest for 30 minutes.;6 For the filling, boil potatoes. Cool and then mash them. Set aside.;7 Heat oil in a pan. Add cumin seeds. Once they start to pop add chili and onion. Cook until onion becomes translucent. Then add peas and turmeric. Once the peas are cooked, add coriander powder, salt and mashed potatoes. Mix everything well together and set it aside for the mixture to cool before using them for filling.;8 Use warm oil to fry their samosas. They drop them in oil which is a little over room temperature and slowly increase the temperature of oil. ;9 Start by rolling a lemon size ball of dough into a circle using a rolling pin. The flat circle should be around 11-12 cm in diameter.;10 Cut the big circle into two semicircles. Take about two spoons of potato mixture, make a ball off of it and place it in the center of the semicircle. Now dip your finger in water and rub it at the straight edge of the semicircle to make it wet so that it can stick.;11 Pick it from one side and place it over the potato ball covering it half way. Then pick the other side and place it over to the previous one, covering the potato to make a triangle shape. The two flaps should stick to each other right at the center of the samosa. The third side of the triangle should be still open. Use a little water, make it wet and stick the two flaps together with your finger. Repeat the process with the rest of the dough.;12 Use a wok or deep fryer to fry the samosas till they turn golden brown in color'",'Vegetarian; NoNuts'
'Mango Lassi','easy',6,10,10,'Indian','Dessert','Blender','Blend','Mango','ripe mangoes; honey; ice; plain yogurt',"'2 ripe mangoes, peeled and diced, about 1 lb.;5 tablespoons honey or agave nectar, or to taste;1 cup ice;1 heaping cup plain yogurt'","'1 Peel the mango skin, discard seed and cut the mangoes into small pieces. ;2 Combine all the ingredients in an electronic mixer or blender and blend well. ;3 Make sure the mangoes are completely blended into a smoothie.;4 Adjust the ingredients as per your taste, pour into glasses and serve immediately.'",'Vegetarian; NoNuts'
'Tandoori Shrimp','easy',4,40,10,'Indian','Main Course','Oven','bake','Shrimp','tiger prawn; water; chopped cilantro; lime;  Greek yogurt; garlic; Garam Masala; chili powder; lime juice; oil; salt; turmeric powder; Red coloring',"'1 lb shrimp, tiger prawn preferred, shelled and deveined, tails on Bamboo skewers, soaked in water before using Oil, for basting;0.5 tablespoon chopped cilantro;1 lime, cut into wedges;0.3 cup Greek yogurt;1 teaspoon finely minced garlic;0.5 teaspoon Garam Masala;0.25 teaspoon chili powder;2 tablespoons lime juice;1 tablespoons oil;0.5 teaspoons salt or to taste;0.25 teaspoon turmeric powder;5g Red coloring, optional'","'1 Mix all the ingredients of the Marinade in a bowl. ;2 Stir to combine well. Add the shrimp to the Marinade and marinate for at least 30 minutes, or best for two hours. ;3 Thread the shrimp onto the bamboo skewers, set aside.;4 Grill the shrimp on a grill on both sides, until they are cooked and slightly charred on the surface. ;5 Baste with oil while grilling. ;6 Remove from the grill, garnish with chopped cilantro and serve immediately with lime wedges.'",'NoNuts'
'Chicken Tikka Masala','hard',2,15,30,'Indian','Main Course','Oven','bake','Chicken','Tandoori Chicken; butter; finely minced ginger; finely minced garlic; canned tomato paste; chili powder; Garam Masala; ketchup; teaspoon sugar; Salt; water; heavy whipped cream; cilantro leaves',"'1 lb Tandoori Chicken;4 tablespoons butter;1 teaspoon finely minced ginger;2 teaspoons finely minced garlic;120ml canned tomato paste;2 tablespoons chili powder;0.5 teaspoon Garam Masala;2 tablespoons ketchup;0.5 teaspoon sugar;0.5 teaspoon of Salt, to taste;120ml water;4 tablespoons heavy whipping cream;2 sprigs cilantro, leaves only, roughly chopped'","'1 Heat the butter in a pan over low heat. ;2 Add the ginger, garlic, and saute for about 1-2 minutes or until aromatic. ;3 Add the tomato paste and chili powder, stir to mix well, about 30 seconds.;4 Add the Tandoori Chicken and Garam Masala into the pan, stir and let simmer for 10 minutes. Cover the pan with its lid.;5 Add the ketchup, sugar, salt, water, and simmer for another 3 minutes. Turn off the heat and add the heavy whipping cream, stir to combine well with all the ingredients in the pan. ;6 Transfer the Chicken Tikka Masala to a serving platter and garnish with the chopped cilantro leaves before serving.'",'NoNuts'
'Mushroom Tikka Masala','medium',3,15,30,'Indian','Main Course','oven','bake','Mushroom','vegetable oil; cumin seeds; large onion; ginger-garlic paste; medium sized ripe tomatoes; coriander powder; cumin powder; turmeric powder; chili powder; dry kasoori methi; heavy cream; Salt; white button mushrooms;  large green or red bell pepper; turmeric; chili powder;greek yogurt',"'2 tablespoons vegetable oil;0.75 teaspoon cumin seeds;1 large onion, minced;2 teaspoons ginger-garlic paste;3 medium sized ripe tomatoes, pureed;0.5 teaspoon coriander powder;0.5 teaspoon cumin powder;0.25 teaspoon turmeric powder;0.25 teaspoon chili powder or according to taste;2 tablespoons dry kasoori methi;2 tablespoons heavy cream, optional;0.5 teaspoon of Salt;15 fresh white button mushrooms;1 large green or red bell pepper, cubed;0.25 teaspoon turmeric;0.25 teaspoon chili powder, or to taste;0.25 cup whole Greek yogurt or strained yogurt;1 tablespoon oil'","'1 Heat oil in a wok, and add the cumin seeds. When they begin to sizzle add the onion.;2 Cook on medium heat till onion is brown. Then add the ginger garlic paste and stir for about 45 seconds. ;3 Pour in the tomato puree and sprinkle the coriander, cumin, turmeric and chili powders.;4 Bring to a boil. Then reduce heat to a simmer, and let the gravy cook for about 12 minutes or till it thickens and oil floats on top.;5 Wipe the mushrooms clean with a paper towel.;6 Mix together the mushrooms, pepper, turmeric, chili powder, and yogurt and set side.;7 Heat a large skillet and add oil. When the oil is hot, add the mushrooms and peppers. ;8 Cook the mushroom and peppers on medium heat, till they start to brown a little. ;9 When the tomato sauce is done, add the sautÈed mushrooms and bell peppers to it. Also add kasoori methi and sat. ;10 Cook on medium heat for about 3 minutes or till the peppers are cooked. Garnish with chopped cilantro.'",'NoNuts'
'Aloo Gobi','easy',3,15,20,'Indian','Sides','frying pan','stir fry','Vegetable','cauliflower;potatoes;canola oil;black mustard seeds;cumin seeds;coriander seeds;onion;Jalapeno;hot green pepper;tomato;garlic cloves;ginger;red pepper chili powder;turmeric powder;salt;water',"'1 medium cauliflower, cut into florets;2 large russet potatoes, cubed;4 tablespoons canola oil;0.5 teaspoon black mustard seeds (or regular if cannot find black);0.5 teaspoon cumin seeds;0.5 teaspoon coriander seeds, crushed in a mortar and pestle;1 medium onion, diced;1 Jalapeno or any hot green pepper, sliced (can use seeded or 1/2 seeded to tone down heat);1 medium tomato, diced;4 garlic cloves, minced;1 small piece of fresh ginger (thin 1 inch), grated on small hole grater or ginger grater;0.5 teaspoon red pepper chili powder;0.5 teaspoon turmeric powder;0.5 teaspoon salt or according to taste;8 tablespoons of water'","'1 Heat up oil on low/medium. Add mustard, cumin and crushed coriander and cook for few seconds. ;2 The seeds will sizzle as they hit the oil.;3 Add the onions, jalapeno, garlic and ginger, mix and let cook for few minutes until onion is translucent and soft. ;4 Add the tomato and continue cooking for few minutes longer until mixture is cooked well and almost paste like.;5 Add the red pepper chili powder, turmeric , salt and four tablespoons of water and mix. Add the cauliflower florets and cubed potatoes and mix to coat cauliflower and potatoes well with the onion, tomato and spice mixture. Cover with a tight lid and let cook. Mix once in a while. Check if some more liquid is needed.;6 Simmer for 30-45 minutes on low heat until potatoes are super soft, ;7 garnish with cilantro leaves, add a wedge of lime or lemon'",'Vegetarian; NoNuts'
'Indian Style Seafood Curry','easy',2,15,20,'Indian','Main Course','Hot Pot','pan fry','Seafood','seafood curry paste;prawns;squids;scallops;seabass fillet;tomato; coconut milk;tamarind pulp;shallots;water;oil;Salt;curry leaves','1 pack seafood curry paste;6 large prawns;6 squids;6 scallops;0.5 lb. seabass fillet (cut into small cubes/pieces);1 tomato (cut into wedges);2 tablespoons coconut milk;1 tablespoon tamarind pulp (soaked in 4 tablespoons water and extract the juice);2 shallots (peeled and sliced);0.5 cups water;1 tablespoon oil;0.5 teaspoon of Salt to taste;1 sprig curry leaves (optional)',"'1 Heat up a pot and saute the shallots until aromatic. ;2 Add the curry paste into the pot and do a few quick stirs. ;3 Add 1 1/2 cups water and bring it to boil. Then add the seafood, cover the pot until cooked. ;4 Add the coconut milk and salt to taste. Serve hot.'",'NoNuts'
'Butter Chicken','medium',4,30,30,'Indian','Main Course','frying pan','pan fry','Chicken','chicken;ginger paste;garlic paste;red chilly powder;ground black pepper;Salt;cooking oil;lime juice;lemon juice;food color;tomatoes;garlic paste;ginger paste;jalapeno;cinnamon piece;bay leaf;cloves;green cardamom;black pepper; ketchup; sugar;red chili powder;dried fenugreek leaves;Salt; cooking oil;butter;water',"'2 lbs chicken (preferably thigh meat, boneless and skinless, cut into 2-3 inch pieces);2 teaspoons ginger paste;0.5 tablespoons garlic paste;1 teaspoons red chilly powder;0.5 teaspoon ground black pepper;0.5 teaspoon of Salt as per taste;3 tablespoon cooking oil;2 teaspoons lime/lemon juice;2 pinches of food color (deep orange, totally optional);4 large tomatoes, quartered;0.5 tablespoons garlic paste;2 teaspoons ginger paste;1 jalapeno;1 2-inch cinnamon piece;1 bay leaf;4 cloves;2 green cardamom;6 whole black pepper;2 tablespoons ketchup;2 teaspoon sugar;0.5 teaspoon red chili powder;0.5 teaspoon dried fenugreek leaves;0.5 teaspoon of Salt as per taste;2 tablespoons cooking oil;2 tablespoon butter;0.5 cup water'","'1 Wash and thoroughly pat dry the chicken and put it in a large non-reactive bowl. ;2 Add all the ingredients and mix well to ensure all the chicken pieces are well coated. ;3 Cover and let the chicken marinate for minimum 30 minutes or overnight in the refrigerator.;4 When ready, heat about 1 tablespoon of oil in a large wok or a pan. ;5 Transfer the marinated chicken along with all the marinade to the wok, on medium-high heat cook the chicken till all the liquid has dried up and the chicken is cooked and starts to get brown on the surface. ;6 This will take about 10-15minutes. (You can also grill the chicken pieces);7 In a large pan heat 2 tablespoons oil and add green cardamoms, cloves, black peppercorns, bay leaf and cinnamon;8 sautÈ for 30-40 seconds. Now add ginger and garlic paste;9 stir fry everything for a minute or so. ;10 Finally add the cut tomatoes and jalapeno along with 1/2 cup of water. Cover the pan and reduce the heat to low, let everything cook for 5-7 minutes or till the tomatoes are soft and starts to breakdown. ;11 Remove the pan from the heat and let it cool. ;12 Once the tomato mixture has cooled down, remove all the whole spices (cardamom, bay leaf, cinnamon stick, cloves and black pepper) and discard. ;13 Now put the tomato mixture in a blender and make a puree.;14 Transfer the pureed tomatoes to a clean pan, add ketchup, sugar, red chili powder salt and dried fenugreek leaves and 1/2 cup of water. ;15 Let it simmer for 2-3 minutes on low heat. Keep stirring occasionally. Now add butter give a quick stir, let the sauce simmer on lowest heat for good 5-7 minutes, or until you can see the oil bubbles started to show in the sauce.;16 Once the sauce is done, add the cooked chicken pieces, let it simmer for another 5 minutes or so. Remove from the heat and transfer the dish to serving platter.;17 Top it with chopped cilantro and little heavy cream (optional), enjoy with choice of bread or rice!'",'NoNuts; Spicy'
'Chicken Vindaloo','easy',6,10,40,'Indian','Main Course','Blender','pan fry','Chicken',"'chicken;tomato paste;Salt;pepper;oil;vinegar;dried red Chile peppers;cloves;garlic cloves;ginger, peeled;paprika powder;ground cinnamon;ground cumin;dry mustard;sugar'","'1 whole chicken, cut up into 8 pieces and skin removed onion, chopped;1 tablespoon tomato paste;0.5 teaspoon of Salt as per taste;0.5 teaspoon of pepper as per taste;3 tablespoons oil;0.5 cup vinegar (white);4 dried red Chile peppers (you can use any moderately hot Chile and adjust the quantity as per you liking);4 cloves;8 garlic cloves, skin removed;1 2inch piece fresh ginger, peeled;1 teaspoon paprika powder;0.25 teaspoon ground cinnamon;0.5 teaspoon ground cumin;0.5 teaspoon dry mustard;1 teaspoon sugar'","'1 Wash and pat dry the chicken pieces and keep aside in a large non-reactive bowl.;2 In another clean glass bowl add vinegar and soak all the ingredients needed for the spice blend for 15-20 minutes. ;3 Then blend these into a fine paste using a blender.;4 Add the spice mixture paste to the chicken and toss well to evenly coat all the chicken pieces. ;5 Let the chicken marinate for 4-6 hours.;6 In a large and deep skillet/wok heat the oil on medium heat. ;7 Add the marinated chicken and cook for 4-5 minutes. Stirring often.;8 Add the chopped onions, tomato paste, salt and pepper to the chicken. ;9 Give everything a good stir. Finally add 1/2 cup of water, cover the lid of the skillet and lower the heat to low. ;10 Let the chicken simmer on low for 15-20 minutes or till well done and the oil start to ooze from the curry.'",'NoNuts'
'Chicken Pizza Masala Pizza','medium',3,15,20,'Fusion','Main Course','oven','bake','Chicken','chicken; ginger paste; garlic paste; red chili powder; ground black pepper; Salt; Oil; lime juice; lemon juice; food color; large tomatoes; garlic paste; ginger paste; jalapeno; cinnamon; bay leaf; cloves; green cardamom; whole black pepper; ketchup; sugar; red chili powder; dried fenugreek leaves; Salt;',"'10 oz skinless and boneless chicken breast, cut into 1/2-inch cubes;1 tablespoon butter;2 cloves garlic, minced;1/2 jalapeno, deseeded;0.5 teaspoon of Salt to taste;1 12-inches store-bought pizza crust or three (3) 7-inches mini pizza crusts;1 teaspoon of Olive oil for brushing;0.25 onion, thinly sliced;1 cup mozzarella cheese;2 sprig of coriander leaves/cilantro, chopped, save some for garnish;0.5 teaspoon ground cumin;0.5 teaspoon ground cayenne pepper;0.5 teaspoon ground garam masala;0.5 teaspoon minced fresh ginger;0.25 teaspoon salt;0.25 teaspoon ground black pepper;1 tablespoon lemon juice;2 tablespoons plain yogurt;0.5 teasponn of cinnamon;4oz tomato sauce;2 tablespoons plain yogurt;2 tablespoons heavy cream;0.5 teaspoon cumin;0.5 teaspoon paprika;0.5 teaspoon garam masala'","'1 In a bowl, marinade the chicken with the Marinade for at least an hour in the refrigerator.;2 Line a layer of aluminum foil in a baking pan for grilling. Spread the marinated chicken in a single layer on the pan, discard the remaining marinade. Grill the chicken at 450F for 6-7 minutes, turning at half time.;3 While the chicken is cooking, prepare the Tomato Sauce and Spice Mix in separate bowls. ;4 Remove the chicken from the pan when it is done and discard the juice.;5 Heat a small sauce pan and melt the butter. SautÈ the garlic and jalapeno until aromatic. ;6 Pour in the Spice Mix and sautÈ until fragrant, about 1-2 minutes on medium heat. ;7 Remove the jalapeno and discard.;8 Add in the Tomato Sauce and stir well to mix. ;8 Sprinkle salt to taste and continue to simmer until the sauce thickens, another 2 minutes. ;9 Turn off the heat and add the chicken meat into the sauce and mix well.;10 Pre-heat the oven to 450F. Place the pizza crust on a pizza pan and brush lightly with olive oil. ;11 Spread the sauce/gravy on the pizza crust. Sprinkle 1/2 cup of cheese. Arrange the chicken on the pizza. Top it with the sliced onions, chopped cilantro and the remaining cheese.;12 Reduce the temperature to 425F. Bake the pizza for 8-10 minutes. ;13 Remove the pizza from the pan when is done and garnish the remaining chopped cilantro.'",'NoNuts'
'Cardamom Chicken (Masala Murgh)','medium',4,10,30,'Indian','Main Course','frying pan','pan fry','Chicken','chicken;oil;garlic;ginger;onion;cumin seeds;green cardamom pods;tomato;turmeric;cayenne;salt;ground black pepper',"'600g boneless, skinless chicken breast;4 tablespoons vegetable oil;1 tablespoon minced garlic;1 teaspoon peeled and finely grated fresh ginger;1 onion, grated on the largest grating holes on a box grater or shredded in a food processor;0.75 teaspoon cumin seeds;4 whole green cardamom pods;1 large fully ripe tomato, cut into 4 pieces;0.25 heaping teaspoon ground turmeric;0.75 teaspoon ground red pepper (cayenne);0.75 teaspoon salt;0.75 teaspoon ground black pepper'","'1 Wash the chicken with cold water and cut into 3/4-inch (2-cm) pieces.;2 Pour the oil into a large skillet and place over medium heat. When the oil is heated, add the garlic, ginger and onion. SautÈ until the onion is golden brown, stirring frequently, about 7 minutes.;3 Add the cumin seeds. Open the cardamoms and add the seeds and the pods. Stir to combine. Reduce the heat to medium-low. Add the tomato and cover the skillet. Cook until the tomato becomes completely soft and mashed and is combined with the onion to form a coarse paste, stirring every minute or so and lightly mashing the tomato, about 5 minutes.;4 Add the turmeric, red pepper, salt and black pepper. Stir to combine. Cook uncovered for 7 minutes, stirring frequently. This is the masala (spice base).;5 Add the chicken. Stir to combine and increase the heat to medium. Cook uncovered until there are no signs of pink when you insert a knife though the chicken, stirring occasionally, about 10 minutes.;6 Remove the cardamom pods and discard. Enjoy now or let cool to room temperature and refrigerate or freeze for later!'",'NoNuts'
'Chapati','easy',20,80,10,'Indian','Main Course','frying pan','pan fry','Flour','flour; water;salt','2 cups whole wheat flour (or stone ground drum-wheat also known as Atta);1 cup water (approximately);1 teaspoon salt;2g flour in a shallow plate or pie dish to help with coating and dusting while rolling the chapattis',"'1 Sieve the flour, add salt to it and mix well. Place the flour in a large bowl and add æ cup of water. ;2 Stir lightly with fingers in a circular motion till the flour start to gather. ;3 Add 1-2 tablespoons of more flour if the dough looks too sticky or add little more water if it looks too dry and firm.;4 Knead the flour until you have soft and pliable dough that does not stick to your fingers. ;5 You can put little oil on your hand while kneading the dough to help with kneading. ;6 Cover with plastic wrap and let the dough rest for minimum 1 hour at room temperature. ;7 If keeping for longer period store the dough in refrigerator and make sure to bring it back to room temperature before using it.;8 Once ready to make chapatis, heat the griddle over medium-high heat. Divide the dough into 10-12 equal-sized balls and start working with each ball separately. ;9 Place the bowl in dry flour and flatten it a bit with help of finger tips. ;10 Transfer the flatten ball to any clean flat surface and with help of rolling pin, roll it into approx. ;11 6-7 inch circle of uniform thickness. While rolling the chapati if the dough sticks to the rolling surface, dust it and the surface lightly with little flour.;12 Place the rolled chapati on the hot griddle and cook for 30 seconds or until tiny golden dots appear on the bottom, flip over to the other side. ;13 Once the other side is also covered with larger brown dots, turn it over again. Soon the chapati will start to puff up. ;14 With the help of a folded kitchen towel press gently on the puffed part, gently pushing the air to the flatten part of chapati until the whole chapati puffs up into a round ball (donít get disheartened if your chapati doesnít puff up like a ball, it will still taste as delicious as the puffed on. ;15 It may take a little practice to get perfectly puffed chapatis). You can puff up the chapati on direct flame too.;16 Transfer the cooked chapatis to the plate, if you want to baste it with little butter or ghee and serve hot.'",'NoNuts'
'Mango Chutney','easy',5,15,45,'Indian','Breakfast','frying pan','pan fry','Mango','green mango;cinnamon;cloves;cumin seeds;coriander seeds;cardamom pods;ginger;dry red chilly;garlic;demerara sugar;vinegar;water;salt',"'500g ripe but firm green mango;1 sticks cinnamon (about 2 inch);2 whole cloves;1 teaspoon cumin seeds;1 teaspoon coriander seeds;2 cardamom pods, cracked;1 teaspoon ginger, grated;3 whole dry red chilly;1 clove garlic, crushed;0.75 cup demerara sugar;0.5 cup vinegar;0.75 cup water;1 teaspoon salt'","'1 Cut the mango into 1 inch cubes and for chunky chutney, keep some pieces about 2 inch.  ;2 If you are looking for smooth, cut them all in same size.;3 Using a piece of thin muslin cloth, tie up the spices into a bundle. Cook the mango, spices (in the muslin cloth), water, ginger and garlic until the mango is tender. ;4 Some pieces will disintegrate into the water. Takes about 10 minutes.;5 Add the vinegar, sugar, salt and dry chilies. ;6 The sugar requirement may also vary depending on the sweetness of your mango and personal preference. ;7 Cook for about 30 -35 minutes until the chutney is thickened. ;8 Squeeze every bit you can from the cloth and discard it. ;8 Transfer to sterilized jars while still hot. ;9 Donít put the lid, until the chutney cools. ;10 It keeps well for 4 weeks in the refrigerator.'",'Vegetarian; NoNuts; Spicy'
'Rose scented macaron recipe','easy',5,10,30,'French','Dessert','oven','bake','Fruit','almonds;icing sugar;caster sugar;pink food colouring powder;rose essence;caster sugar;water;egg;butter;canned lychee;','60 g almonds;100 g icing sugar;50 g aged egg whites;20 g caster sugar;0.5 teaspoon of pink food colouring powder;0.5 teaspoon of rose essence;50 g caster sugar;50 ml water;2  egg yolks  ;125 g butter;2 tablespoons canned lychee',"'Line a large baking tray with baking sheet or silicon sheet (preferably).;Using a round cookie cutter, press it into some cocoa powder or flour.;Use the cookie cutter to make some round imprint on the silicon sheet and set aside.;Sift icing sugar and almond together and set aside.;Whisk egg whites in a clean, dry bowl till soft peaks form.; Add caster sugar, pink food colouring, rose essence and continue whisking till glossy.; Fold in ground almond and icing sugar mixture by hand, adding it in one third at a time.; Mix until well combined.;Spoon batter into a piping bag with a plain nozzle and pipe it within the round imprint you made earlier, leaving 2cm spaces in between each macaron.;Let the macarons rest for 30minutes in a well chilled room.;Preheat oven to 150 degrees.;Bake one tray at a time for 12-15 minutes, depending on individual oven.;Remove macarons and cool on a wire rack.; (if you have difficulty removing the shell, spray a little mist under baking sheet. Let it sit for a few sec and peel it off.);Buttercream:;Drain canned lychees on a paper towel and finely chop them up.; Set aside.;Place sugar and water in a small saucepan and cook on low heat till sugar dissolves.; Turn up heat and boil until sugar reaches a soft ball stageù (test by dropping some syrup into a bowl of ice water, it should form a soft ball if pressed together).;Beat egg yolks in a small mixing bowl, adding in hot syrup in a steady stream.; Continue whisking until yolks become pale in colour and are no longer warm.;Add 2-3 tablespoons of butter at a time, beating until creamy.;Use half the buttercream and mix with the chopped lychee.; One buttercream recipe is good for two macaron recipes.;Fill the buttercream into a piping bag and snip off the ends.;Pipe buttercream onto a macaron shell and top with another to close it, pressing lightly to distribute the buttercream.;Store in containers lined with greaseproof paper.;To ;age; egg whites, put egg white in a container and store in the fridge for three days before use.; Aged egg whites contain less moisture than fresh ones and can hold their shape better.'",'Vegetarian; NoNuts'
'Curry kapitan','medium',12,30,30,'Nyonya','Main Course','food processor','boil','Chicken','tomato paste; Salt; pepper; oil; white vinegar; red Chilly peppers; cloves; garlic; fresh ginger; paprika powder; cinnamon; cumin; dry mustard; sugar','2  large onions;1  turmeric root;4  slices of lengkwas (galangal) root;2  stalks lemongrass;4  red chilly;5  candlenuts;1 tablespoon  belacan (shrimp paste);1 teaspoon  chopped garlic;0.5 kg chicken;1 cup coconut milk;1 cup water;2 teaspoons  salt ;0.5 teaspoon of White pepper;1 teaspoon  sugar;5 Fresh kaffir lime leaves;5 Fried shallots;5g  Fried garlic',"'Peel and chop the onion roughly, about two cups.;Peel and slice turmeric and galangal and place in the food processor.;Add the chilly and lemongrass, cut into short lengths.;Wash the candlenuts and add to the bowl, together with the belachan.;Process till you get a rough paste.;Heat 2-3 tablespoons vegetable oil in a wok and when hot, saut√© garlic and onion.;When caramelised, add the spice paste.;Fry paste over a small fire till fragrant and oil rises to the surface.;Sprinkle a little water from time to time to ensure the paste does not burn.;Add chicken pieces to brown.;Then add a cup of water and turn down fire to cook, covered, till tender.;The chicken should release its own juices as well, but you can add another cup of water if it seems too dry, bearing in mind that this is a dry curry.;After about 15 minutes, add coconut milk to the wok and bring back to the boil, stirring all the time.;Season to taste with salt, sugar and pepper to taste.;Serve garnished with fried shallots and garlic and fresh kaffir lime leaves.'",'Halal; NoNuts; Spicy'
'Terengganu beef','easy',6,15,45,'Asian','Main Course','frying pan','stir fry','Beef','chicken breast; butter; garlic; jalapeno; Salt; pizza crust; Olive oil; onion; mozzarella cheese; coriander leaves; cilantro; cumin; cayenne pepper; garam masala; ginger; salt; black pepper; lemon juice; yogurt; cinnamon; tomato sauce; plain yogurt; cumin','0.5 cup vegetable oil;2 onions;3  screw pine leaves (daun pandan);1 kg lean beef;3 cups coconut cream (santan pekat);2 tablespoons  tamarind pulp;0.5 cup desiccated coconut (kerisik);1 tablespoon sugar;0.5 teaspoon of Salt;2  star anise;3  cardamom pods;3  cloves;1  cinnamon Stick;20  dried chilies; 200 g onions;  4  garlic cloves; 1 inch fresh ginger; 2 tablespoons coriander powder; 1 teaspoon fennel powder; 1 teaspoon cumin powder; 15 pieces black peppercorns; 1 inch fresh ginger; 1 pinch nutmeg; 1 cup water',"'Heat oil and saut√© the onions and whole spices till fragrant and golden.;Add the paste and fry till the oil begins to rise to the surface.;Add in the beef, screw pine leaves (daun pandan), coconut cream, tamarind pulp, water, salt and sugar.;Simmer ingredients till beef cooks through and the gravy thickens.;Add on roasted, pounded desiccated coconut (Kerisik), turn off the fire, stir well and serve.'",'NoNuts'
'Kuih bakar pandan recipe','easy',4,20,30,'Malay','Dessert','oven','bake','Flour','ghee; flour; castor sugar; salt; eggs; coconut milk; pandan juice; pandan colouring','4 tablespoons ghee;13 cm Brass moulds;180 g plain flour;220 g castor sugar;0.25 teaspoon salt;5  eggs;500 ml coconut milk;60 ml pandan juice;0.25 teaspoon pandan colouring',"'Put ingredients A in a mixing bowl.;Mix it with a whisk, till combined.;Set aside for 20 minutes.;Heat brass moulds in the oven at 180 degree celcius for 3 minutes.;Remove moulds from oven and brush them with ghee.;Quickly pour batter into heated moulds and bake for 20-25 minutes or until the top of the kuih is light brown.;Test by inserting a stick into the cake.;it is cooked when stick comes out clean.;Cool kuih in the moulds and remove once it is cool enough to handle.;Slice and serve.'",'Halal; Vegetarian; NoNuts'
'Butter Fried Chicken recipe','easy',4,15,25,'Malay','Main Course','frying pan','stir fry','Chicken','boneless skinless chicken breast; vegetable oil; minced garlic; fresh ginger; onion; cumin seeds; green cardamom; ripe tomato; turmeric; red pepper;cayenne; salt; black pepper','1 teaspoon of Oil ;1  fresh chicken;3 tablespoons  garlic powder ;2 teaspoon  salt ;1 teaspoon  ground turmeric ;1 teaspoon  ground nutmeg;12 tablespoons  butter',"'Heat enough oil for deep-frying in a large wok over medium high heat.;Rinse the chicken pieces thoroughly and place in a large mixing bowl.;Sprinkle all the spices evenly all over the chicken, rubbing gently into the skin.;Allow the chicken to sit for 10 minutes.;Deep-fry the chicken a few pieces at a time, as many as the wok will allow without overcrowding.;Cook on each side for approximately 5 to 6 minutes.;Larger pieces such as breasts may require longer cooking times.;Drain the cooked pieces on paper towels before transferring to a serving plate.;Melt the butter in a small saucepan over high heat and stir in 1 teaspoon of garlic powder and 1 teaspoon of salt until thoroughly mixed.;Drizzle the melted butter over the fried chicken just before serving.'",'Halal; NoNuts'
'Chilly jam recipe','easy',4,5,10,'American','Sauce','Wok','stir fry','jam','red onions;red bell pepper;red chilli;honey red tomatoes;garlic;cinnamon;fish sauce;sugar;oil','3  large red onions;1  red bell pepper;10  large red chilli;200 g honey red tomatoes;1  bulb garlic;1  stick cinnamon;1 tablespoon fish sauce;4 tablespoons sugar;1 cup oil',"'Quarter onions, cut up red bell pepper and place in a blender with the chopped chilli, peeled garlic and oil.;Blend to a rough paste.;Place paste in a non-stick frying pan with cinnamon stick and stir-fry over medium heat until mixture is fragrant.;Add fish sauce and sugar and continue stirring until jam darkens and a red oil surfaces.;Cool and serve as a dip for seafood, or cold chicken.;You may also add a squeeze of lime or lemon juice just before serving.'",'NoNuts; Spicy'
'Beancurd with crabmeat in peanut sauce recipe','easy',4,10,15,'Singaporean','Main Course','wok','stir fry','Seafood','rie firm green mango; cinnamon; cloves; cumin seeds; coriander seeds; cardamom; ginger; dry red chilly; garlic; demerara suga; vinegar; water; salt','1  firm beancurd;2 heaped tablespoons chunky peanut butter;2 heaped tablespoons  Hoisin sauce;3 tablespoons water;3 tablespoons vegetable oil;0.5 teaspoon of Salt;0.5 teaspoon of pepper;150 g tinned crabmeat;0.5  lime;1  cucumber;0.5  carrot',"'To make the sauce, heat the Hoisin sauce, peanut butter and water.;Stir well to combine until the sauce is simmering.;Remove from the heat and reserve.;Season the beancurd with some salt and pepper.;Heat the oil in a pan over medium high heat and fry the beancurd until lightly browned on all sidesShave the cucumber on one side, avoiding the seeds, before slicing the strips thinly.;Repeat with the carrot.;Spread the peanut sauce over the beancurd, add the crabmeat before drizzling the lime juice all over and top with some cucumber and carrot strips.'",''
